,TEXT,label
1325,"Traded my 2007 Explorer, have owned this car about 2 weeks and everything has gone OK. The oil filter protector (under the car) got broken in the first 5 days of having it! I don't know how it happened but some how it got snagged by something and broke! Gas mileage is alright, Im only getting 20.6 MPG but being new and mostly stop and go traffic its to be expected. Other than that its fun to drive (love taking those curves at higher speeds) good build quality, though the black interior needs special care or it will dry out and look dry/sun bleached. Have the sport package and the bigger wheels and suspension makes everyday driving a little harder but its great for the value! Overall I love the car!",3
1326,I've owned my '07 E350 with the no-cost sport option for 30 days and I could not be happier with it. I hope it is reliable. So far so good. I purchased the extended 7 year warranty. My '97 E320 was very unreliable and gave me a lot of problems.,3
1327,"I have owned this car since 1/1 and had nothing but problems with the front suspension. This car has very weak front springs especially the right side bottoms out with every bump in the road, inclined driveways forget about it. The front underside has taken a beating with such a weak suspension. Has been in the shop numerous times but to no avail(so far). Dealership has replaced front strut, aligned it and reposition a strut also to rid itself of a loud popping noise on the left front side. Will go back in the shop next week. Springs are so weak I can compress them with a single hand Fuel mileage I find above average, great dash and readouts, comfortable seats(do not spill on them).",1
1328,"This auto was the best in the price range that we test drove. Great features including sunroof, leather, and reclining rear seats. Has great leg room in the rear passenger area.",3
1329,"I traded in my 2003 Pathfinder LE for this vehicle. I was no longer towing heavy trailers so I didn't need it. I am 6'1"" at 185 lbs, plenty of room. This car has much more head and leg room than my wife's 2003 Sentra. Fuel economy was much lower than the EPA estimates but still acceptable. The fit and finish is very good for this price category.",3
1330,"I purchased an '07 RAV4, February, 2008, used, from a Toyota dealer, replacing a '01 Ford Taurus. Bought a 4 cyl, fwd. Use for daily commuter and weekend chores. Occasional trips. Just recently, averaged 27.5 mph at a steady 75 mph on a 500 mile round-trip. Around town, am getting 22 to 24 mph. As a daily driver, the car is excellent. Perfect for weekend chores. The swing rear door does cause some problems while carrying lumber, however, I knew that when I purchased the vehicle. Otherwise, car is perfect for intended use. Am very pleased with performance, handling, and overall build.",3
1331,"I love this car. It drives smooth, is amazing on ice and snow and is just as nice to look at as the Acura everyone else seems to own here in Alaska. I was surprised at how quick it accelerates and it purrs at 70 to 75 mph. The Bluetooth is a feature that I will never live without. For the $ I paid ($24K) I feel like I got the best car for the money. I smile every time I drive it. Dealership support also has been fantastic.",4
1332,"Great car. Comfortable smooth, sports car handling, excellent craftsmanship incredible power. Not as quiet as the gas engine but very quiet for a diesel. You have to listen to hear it. I average 25mpg, as much as 38 mpg on the road. However the GPS stinks. It's the worst. Difficult to use and I dont need to find ""border crossings"" in the USA. Just buy a Garmin, a 100 times better. Problems: transmission tends to clunk into lower gear as you slow down. Had a 2005 Benz with the same problem. Price of diesel a negative. Hate the center console, holds nothing. Service very expense. I would however, buy this car again.",3
1333,"Mileage has risen from 13 to 16 for primarily city driving with 1100 mi. on odometer. I'm hopeful that when we drive 400+miles roundtrip on highway soon it will rise further. No negative issues have cropped up, but I have now noticed some rather cheap finishing on exterior trim. Other than those two things, I'm still very happy with it.",3
1334,"This is my first Toyota and what a wonderful experience. I am a 48 year old grandmother who still needs a little fun in her life. This vehicle fits the bill of not too large and not too small. Perfect for taking my children to college, loading groceries and simply a blast to drive. Would highly recommend this car-based vehicle to everyone. Past loves have been Expeditions, minivans and a sport car. Best value and so much more. I appreciate the car more each day. Even my honda loving husband of 24 years enjoys driving it! I love the stares when I drive it!!",4
1335,"I've enjoyed my first month of owning my new CX-7. It is a beautiful vehicle and it has carried me through 6"" of snow and a blinding rainstorm already. I test drove many other vehicles in this category but the Mazda was, by far, the most fun to drive. That consideration was not at the top of my priority list, but it's superiority there outshined some of the smaller disadvantages. One thing I wish I had known was just how poor the gas mileage is. My vehicle is returning 13mpg in the city and about 19 mpg on the highway. I'm not even sure how a 4 cyl engine can possibly return such poor numbers. I recommend the vehicle with the caveat that you must be willing to accept poor gas mileage.",3
1336,"Low end torque is not as good as i had hoped. above 2500 rpm the car moves well. The manual side on the 5A is sluggish, upshifts are not crisp. The engine has some noticeable vibrations at 1500 rpm, 2000 rpm and 4000 rpm. The 2000 rpm point is most noticeable at takeoff, it is felt in the steering wheel and foot pedals.",2
