,TEXT,sentiment
825,"So far I owned brand new, a 1996 ram, 2001ram, 2006ram, and now 2008 ram big horn. By far the best truck on the road. Comfortable ride, as well as nice and quiet. Has the MDS system in it which saves gas, although it can use it when you lay on it for the fun. The big Hemi 345 hp engine is great. I am really pleased with this big bad boy of a truck. And very tough to. As well as being great in winter weather. 4x4 is a plus. Works great and has a lifetime powertrain warranty.Seating is confy, but can be tight in the back for long legs. Otherwise, there is no other truck you can add to that makes this beast sound like it does.",1
826,I love my new VUE. I purchased it to get better gas mileage. I was driving a 03 Explorer that was getting 12mpg and with my VUE I am getting 22-25mpg and with the gas prices going so high I need it. It is a fun car to drive and it is very sharp looking. I love driving it.,1
827,"I have owned 2 Fords, 4 Chevys and a Toyota and this is the best truck I have owned to date. It is stupid fast and shifts smooth as butter. Mileage is about 15 in the city. My only compaint would be it is a little hard to get into and rides a little on the stiff side for a 1/2 ton. Brakes, comfort, tranny, motor and initial quality is near perfect!",1
828,"Very pleased with all aspects of this car. Gas mileage exceeded our expectations, getting 25.5 mpg on a recent 600 mile trip. We got just under 28 mpg on the way back. So far we seem to be averaging 20 mpg around town. Kids love the room and the third row seat. Great ride, quiet and comfortable. We're glad this vehicle came with the back up camera without having to get the nav. system. We looked for a long time and at lots of different cars, this easily was the best car for us.",1
829,"After having several new Toyotas of all sizes, the Yaris 2D Hatch is the most fun to drive. I road tested the competitors and none handled as well, or were rated as high in mileage. This car rides very comfortably and the small turning circle makes it a real pleasure to manuver around in town. I've had mine 6 weeks and average 36 mpg in city only driving. A 300 mile trip on the freeway returned 42 mpg @ 70mph. The interior is very well thought out with lots of cup holders, 3 gloveboxes, & many small storage areas. Mine has the sport seats which have high grade material and are very supportive & comfortable. I could not be happier with my new 2008 Yaris.",1
830,"Performance: The CVT engine is awesome. Its very smooth. You wont even feel it shift. For a 4 cylinder car, it has great acceleration and enough passing power for everyday driving needs. Comfort: pretty good. Nice solid seats. Fuel economy: not sure yet, since I only have 150 miles on it. I've driven 150 miles so far, and I have between 3/4 and 1/2 tanks left. Awesome! Fun to drive: goes with performance and comfort. Tight steering, I like it. Interior design: nice dash, very intuitive, tons of storage. Exterior design: nice look, somewhat sporty. Very large inside compared to what it looks like. Build quality: seems good. Still a new car right now. Reliability: same as build quality.",1
831,"Runs great, has really amazing pickup and go, I really like the improvement in the tranny's more than anything because our `98 Grandcaravan that we traded in, it's tranny was garbage even though it was a 4-speed but the new 6-speed is awesome. Overall, I completely satisfied with this van.",1
832,"I finally own my dream vehicle. This RDX is beautiful. I picked the carbon bronze because not too many vehicles on the road are that color. The AWD is superb for handling in any situation. The turbocharged engine is very good for performance in passing and acceleration, better than some V6s. The interior is very comfortable with the adjustable driver seat and roomy enough second row. The satellite radio, 360-watt stereo system, dual climate, digital read-outs, and memory seats are all awesome for standard equipment. The fuel economy is respectable and premium gas is not a problem. This crossover is a 10 all the way around. Thanks Acura for another innovative, top-of-the-line vehicle.",1
833,"I really love my Yaris. I had to replace 97 Chavlier and went looking for a truck and bought a 2 door, (3 if you count the hatch), small car. I like the way you can get into the car without feeling you about to sit in a well. I'm only 5 even and that was one selling point is that I could get in and out without fighting gravity. The dealer thought I was crazy when I said that the Yaris had a small ""growl"" like a Mustang I test droved. I didn't realize till two days later that I had it in Drive 3. Duh.",1
834,"I had a choice between going with 07 SEL w/ leather & spoiler and a 08 SE for the same price. I went with the 08 SE since it had better safety ratings. The car is beautiful on the outside and inside. The only few points off is: 1) the plastic inside look somewhat cheap, especially noticeable at the fan grilles. 2) the phone bluetooth button does not work without sync, which I did not know otherwise I would have bought a model with sync. (I never asked) The maintenance is nice, oil schedule is every 7500 which is a plus from every 3000 miles that I'm used to. The car handles and rides very smoothly. It's power output is definitely better than our other 4cyl Saturn.",1
